page_likes,page_checkin,daily_crowd,page_category,F1,F2,F3,F4,F5,F6,F7,F8,c1,c2,c3,c4,c5,base_time,post_length,share_count,promotion,h_target,post_day,basetime_day,target
4072194,880,161174,9,2119,142.04972972973,79,196.256621062164,0,1950,58.6864864864865,17,40,6,6,33,0,57,64,35,0,24,tuesday,friday,0
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,49,49,0,49,49,24,106,181,0,24,friday,saturday,3
487823,216,49009,24,422,159.210227272727,149.5,99.7497784683946,0,331,58.6704545454546,16.5,203,203,0,203,203,7,91,54,0,24,wednesday,wednesday,44
22665,0,15605,92,246,47.8640483383686,37,42.8146388472803,0,246,18.0377643504532,4,41,41,0,41,41,5,88,3,0,24,tuesday,tuesday,11
8580,0,589,44,5,0.46271186440678,0,0.848407941748513,0,4,0.216949152542373,0,1,0,0,1,0,51,144,18,0,24,tuesday,thursday,0
1204214,0,6418,1,105,5.81818181818182,3,11.3528508256314,0,97,2.04475524475524,0,7,1,2,6,-1,62,2,213,0,24,wednesday,saturday,0
94905,0,5573,18,256,18.8878048780488,13,23.3078813055541,0,240,7.31382113821138,2,11,2,9,11,-7,30,0,2,0,24,monday,wednesday,0
14752,9589,888,27,20,2.22159090909091,0,4.22005355587613,0,14,0.755681818181818,0,0,0,0,0,0,26,0,1,0,24,friday,saturday,0
7564986,0,123241,12,45,3.42481751824817,1,5.71633312384424,0,38,1.26423357664234,0,2,2,0,2,2,21,142,2,0,24,thursday,friday,1
965964,0,11631,9,446,37.4942166140904,19,57.6472440884201,0,359,12.2618296529968,2,11,11,0,11,11,11,132,37,0,24,thursday,thursday,6
316982,0,61205,42,190,17.1809369951535,7,28.5742446210718,0,159,7.05169628432956,2,159,159,0,159,159,20,300,1,0,24,wednesday,thursday,30
326835,0,92354,18,626,86.3866666666667,55,102.019618156945,0,431,37.8986666666667,9,36,4,32,36,-28,34,0,3,0,24,sunday,tuesday,6
14032442,6,35154,20,783,73.5409482758621,47,108.385519037516,0,756,27.6443965517241,15.5,4,4,0,4,4,2,167,53,0,24,wednesday,wednesday,43
3927,781,8,106,5,0.056768558951965,0,0.477722072704885,0,5,0.043668122270742,0,0,0,0,0,0,58,17,1,0,24,sunday,wednesday,0
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,109,7,102,103,-95,41,16,39,0,24,friday,sunday,4
50469,21748,2456,32,47,5.80314960629921,3,8.1044260971055,0,42,2.48818897637795,1,0,0,0,0,0,68,157,16,0,24,tuesday,friday,0
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,2,0,0,2,0,57,226,3,0,24,monday,wednesday,0
10039,4,1151,56,70,3.58771929824561,2,6.92163073208778,0,70,2.00877192982456,0,2,2,0,2,2,11,45,1,0,24,sunday,monday,1
1611220,39,9484,31,608,67.3260869565217,46,81.6968559737303,0,542,26.9434782608696,7,100,10,90,94,-80,43,100,592,0,24,thursday,friday,0
57916,0,4150,80,66,16.1010101010101,14,13.0170788740808,0,60,6.51515151515152,2.5,3,0,3,3,-3,34,9,4,0,24,tuesday,thursday,0
1259,0,0,2,99,11.5294117647059,8,15.4811208035675,0,97,4.10924369747899,0,0,0,0,0,0,35,507,2,0,24,sunday,monday,0
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,6,0,1,6,-1,63,99,17,0,24,saturday,tuesday,0
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,153,0,36,153,-36,49,190,40,0,24,sunday,tuesday,0
17905,7,43,49,23,3.19727891156463,1,5.40047800326091,0,18,0.843537414965986,0,1,1,0,1,1,7,119,2,0,24,sunday,sunday,1
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,8,0,0,8,0,59,44,2,0,24,monday,thursday,0
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,54,3,51,51,-48,48,24,1,0,24,sunday,tuesday,0
155048,0,34292,18,1158,64.3824701195219,41,96.0014168817362,0,769,23.5617529880478,6,85,85,0,85,85,7,117,70,0,24,thursday,friday,50
83215,393,12259,18,73,12.4626865671642,10,10.8648344491864,0,71,4.74129353233831,2,10,10,0,10,10,7,930,2,0,24,wednesday,wednesday,6
5365996,40729,102442,9,742,65.3755980861244,35,94.878517530351,0,719,24.0717703349282,5,5,0,5,5,-5,31,109,1,0,24,monday,tuesday,0
1057645,0,119644,24,1034,239.179372197309,200,216.039450237216,0,908,98.0179372197309,35,118,118,0,118,118,24,121,243,0,24,tuesday,wednesday,15
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,2,2,0,2,2,19,188,2,0,24,thursday,friday,3
101246,0,4086,24,152,13.3144876325088,9,18.3203733548515,0,120,5.64664310954064,2,9,0,9,9,-9,44,17,1,0,24,wednesday,friday,0
43331,1536,187,27,12,1.25382262996942,0,2.40789522064734,0,10,0.418960244648318,0,0,0,0,0,0,21,431,2,0,24,thursday,friday,0
656085,0,62122,39,165,30.0246913580247,17,38.0370650862812,0,142,11.2283950617284,2,0,0,0,0,0,25,129,27,0,24,tuesday,wednesday,1
22665,0,15605,92,246,47.8640483383686,37,42.8146388472803,0,246,18.0377643504532,4,50,50,0,50,50,3,274,16,0,24,saturday,saturday,13
5970921,53096,234501,9,1315,133.943113772455,48,229.549480134078,0,993,48.9491017964072,12.5,16,16,0,16,16,8,402,31,0,24,sunday,sunday,8
25281,280,65,39,78,19.55078125,15,14.7371951627387,0,60,6.80989583333333,3,15,2,7,13,-5,50,362,3,0,24,friday,monday,0
1079539,0,66429,18,1075,270.248868778281,205,240.477459759884,0,864,101.357466063348,37,40,40,0,40,40,9,101,26,0,24,wednesday,thursday,13
487823,216,49009,24,422,159.210227272727,149.5,99.7497784683946,0,331,58.6704545454546,16.5,167,30,137,162,-107,30,233,71,0,11,wednesday,thursday,3
257320,0,81826,20,1181,93.6965174129353,51,146.884943085684,0,663,36.4253731343284,18,27,0,9,27,-9,54,92,19,0,11,tuesday,friday,0
32745,1559,770,32,15,1.34186939820743,0,2.27262303416435,0,15,0.523687580025608,0,2,1,1,2,0,28,142,1,0,24,friday,saturday,0
1490561,0,150433,38,1892,94.2205128205128,57,201.152723175111,0,1002,46.0205128205128,12,25,1,24,24,-23,32,5,128,0,24,sunday,monday,0
4072,0,601,24,43,9.73913043478261,9,8.71950532753434,0,38,4.2445652173913,1,9,9,0,9,9,23,35,1,0,24,monday,tuesday,3
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,57,57,0,57,57,10,123,66,0,24,wednesday,wednesday,5
313452,1,86759,8,1399,203.12610619469,123.5,235.272840163217,0,1316,77.1460176991151,28,0,0,0,0,0,0,53,15,0,24,sunday,sunday,61
35879,10024,914,27,7,0.92741935483871,0,1.32697440902454,0,4,0.290322580645161,0,1,1,0,1,1,28,0,1,0,24,tuesday,thursday,0
3150,0,5,80,88,3.13991769547325,0,9.23788112771817,0,88,1.24279835390947,0,12,4,8,12,-4,28,22,15,0,24,tuesday,wednesday,0
683375,21076,16319,31,448,50.9388111888112,25,73.5186201901984,0,351,17.6101398601399,4,13,2,10,10,-8,54,0,43,0,24,sunday,tuesday,0
3280313,1,39324,14,1609,195.89847715736,141.5,197.891383959476,0,1345,74.9365482233503,26,244,244,0,244,244,16,169,601,0,24,thursday,friday,37
6040,0,59,24,18,2.2073732718894,1,3.22552335821659,0,11,0.824884792626728,0,5,2,3,4,-1,31,137,2,0,24,thursday,friday,0
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,115,115,0,115,115,15,161,113,0,24,wednesday,thursday,11
12293,3744,3015,32,18,1.6448087431694,0,3.45692665576109,0,16,0.639344262295082,0,10,0,8,10,-8,50,91,2,0,24,wednesday,friday,0
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,3,3,0,3,3,25,19,3,0,24,friday,sunday,2
441554,0,60660,4,2333,70.3657407407408,41,162.671662982261,0,2131,26.337962962963,8,60,60,0,60,60,15,128,47,0,24,friday,saturday,5
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,33,8,25,33,-17,28,204,120,0,24,saturday,sunday,1
367390,0,2678,100,110,11.8281750266809,6,15.4302000580234,0,96,4.55923159018143,2,13,5,8,11,-3,31,53,16,0,24,monday,wednesday,1
13742,0,66,17,17,1.10630630630631,0,2.09190973912043,0,7,0.376576576576577,0,0,0,0,0,0,41,35,1,0,24,tuesday,thursday,0
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,0,0,0,0,0,0,18,2,0,24,wednesday,wednesday,0
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,0,0,0,0,0,10,203,2,0,24,saturday,sunday,2
313452,1,86759,8,1399,203.12610619469,123.5,235.272840163217,0,1316,77.1460176991151,28,228,11,72,211,-61,53,118,47,0,24,wednesday,friday,4
297702,148,488,55,164,5.79537366548043,3,12.2442133889923,0,135,2.2135231316726,0,12,2,10,12,-8,30,858,14,0,24,saturday,sunday,0
2313,0,22,38,25,9.09090909090909,0,12.0261423230209,0,25,4.54545454545455,0,0,0,0,0,0,44,23,1,0,24,sunday,tuesday,0
8471,1476,5,30,5,0.335664335664336,0,0.738019045218806,0,3,0.125874125874126,0,0,0,0,0,0,6,64,2,0,24,saturday,saturday,0
410245,0,27432,24,486,77.2878787878788,61,81.4673074079937,0,460,28.5757575757576,8,130,0,17,124,-17,66,37,12,0,24,friday,monday,0
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,1,0,0,1,0,69,456,68,0,24,thursday,saturday,0
115804,0,22,46,45,8.76026490066225,7,7.2400292658861,0,40,3.25033112582781,1,18,2,1,16,1,62,33,114,0,24,monday,wednesday,0
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,11,3,8,9,-5,36,0,18,0,24,tuesday,wednesday,0
22035,0,2310,24,39,8.64035087719298,5,9.3401859489571,0,36,2.98684210526316,1,13,0,2,13,-2,63,164,1,0,24,wednesday,friday,0
1055660,0,120305,18,989,175.65625,103.5,197.95679390363,0,514,55.6875,20.5,45,3,42,42,-39,35,185,14,0,24,thursday,friday,0
242526,323,701,4,122,4.33070866141732,2,8.98209515403097,0,102,1.64409448818898,0,2,2,0,2,2,13,91,1,0,24,saturday,saturday,0
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,4,1,3,3,-2,43,14,2,0,24,tuesday,thursday,0
269481,0,4381,38,4,0.533718689788054,0,0.856978519513151,0,3,0.204238921001927,0,0,0,0,0,0,42,0,4,0,24,tuesday,thursday,0
4253181,40,472926,9,2016,315.04347826087,165.5,425.447026106288,0,1686,124.326086956522,33,318,318,0,318,318,14,114,569,0,24,wednesday,thursday,80
633016,183,168920,18,1009,113.984090909091,41.5,157.622008216409,0,582,49.8886363636364,11.5,431,36,61,347,-25,71,51,273,0,24,thursday,sunday,5
55520,0,13,26,226,5.61020408163265,1,19.3327758588189,0,205,2.41020408163265,0,4,4,0,4,4,19,0,1,0,24,thursday,friday,0
101246,0,4086,24,152,13.3144876325088,9,18.3203733548515,0,120,5.64664310954064,2,6,6,0,6,6,20,103,11,0,24,thursday,friday,1
12301,0,87,18,5,0.813432835820895,0,1.20427045140028,0,4,0.41044776119403,0,2,0,2,2,-2,40,0,3,0,24,wednesday,friday,0
242526,323,701,4,122,4.33070866141732,2,8.98209515403097,0,102,1.64409448818898,0,1,1,0,1,1,36,362,2,0,24,monday,tuesday,1
497,0,0,16,4,0.36405529953917,0,0.768743158034535,0,4,0.184331797235023,0,0,0,0,0,0,5,22,1,0,24,thursday,thursday,0
257320,0,81826,20,1181,93.6965174129353,51,146.884943085684,0,663,36.4253731343284,18,183,183,0,183,183,20,96,118,0,24,wednesday,thursday,27
367390,0,2678,100,110,11.8281750266809,6,15.4302000580234,0,96,4.55923159018143,2,7,7,0,7,7,10,30,41,0,24,wednesday,thursday,31
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,226,25,201,205,-176,44,116,4,0,24,tuesday,thursday,7
425753,2197,10938,31,1340,129.455089820359,53.5,213.054411160183,0,1290,48.2664670658683,9,69,69,0,69,69,19,69,217,0,24,sunday,sunday,20
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,36,36,0,36,36,8,363,79,0,24,monday,monday,15
11782829,1,11421,14,677,116.093333333333,65.5,135.664505142486,0,583,51.56,16,65,6,27,57,-21,50,147,98,0,24,thursday,saturday,0
115804,0,22,46,45,8.76026490066225,7,7.2400292658861,0,40,3.25033112582781,1,17,6,11,17,-5,29,14,132,0,24,saturday,monday,0
138542,0,1687,18,157,18.8957816377171,10,27.3909125694374,0,141,7.10669975186104,2,6,6,0,6,6,11,669,1,0,24,wednesday,wednesday,2
2239009,51619,87722,9,857,96.7084432717678,47,139.638491822163,0,793,34.5738786279683,5,55,55,0,55,55,22,69,174,0,24,wednesday,thursday,0
4526533,0,111134,9,847,63.632582322357,29,103.316009213881,0,439,26.9826689774697,9,28,28,0,28,28,20,54,16,0,16,wednesday,thursday,7
572325,0,27248,24,361,32.2658079625293,17,44.7506317461263,0,238,10.3138173302108,3,4,4,0,4,4,23,221,2,0,24,thursday,friday,1
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,79,6,6,72,0,65,89,55,0,24,wednesday,saturday,1
1548753,10803,59597,9,1479,78.4595300261097,39,135.975079527539,0,1337,26.943864229765,7.5,194,194,0,194,194,18,249,192,0,24,monday,monday,14
57916,0,4150,80,66,16.1010101010101,14,13.0170788740808,0,60,6.51515151515152,2.5,36,36,0,36,36,11,197,29,0,24,monday,tuesday,7
3107,6005,38,27,5,1.22388059701493,1,1.48445573243658,0,5,0.522388059701493,0,1,1,0,1,1,7,0,1,0,24,sunday,sunday,0
3739454,30262,29943,9,1647,125.266666666667,28,244.89930810664,0,1529,52.6311111111111,6,1577,749,828,1563,-79,27,136,1247,0,24,thursday,friday,100
101246,0,4086,24,152,13.3144876325088,9,18.3203733548515,0,120,5.64664310954064,2,9,0,0,9,0,63,259,12,0,24,thursday,sunday,0
1457476,0,3961,10,59,4.39233038348083,2,8.52600050081011,0,46,1.48967551622419,0,2,0,2,2,-2,45,54,13,0,24,sunday,tuesday,0
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,16,16,0,16,16,10,81,1,0,24,monday,monday,3
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,12,0,0,12,0,72,0,206,0,24,sunday,wednesday,1
2516731,0,20529,21,141,9.32667617689016,4,15.199678611527,0,64,3.31811697574893,1,22,11,11,19,0,35,78,292,0,24,sunday,monday,2
313452,1,86759,8,1399,203.12610619469,123.5,235.272840163217,0,1316,77.1460176991151,28,112,1,19,106,-18,58,286,25,0,24,thursday,saturday,0
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,1,1,0,1,1,20,89,1,0,24,friday,saturday,0
4290409,11,131422,9,1310,140.733990147783,65,206.740617521908,0,1231,58.2844827586207,13.5,50,1,6,47,-5,64,204,20,0,24,friday,monday,0
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,4,4,0,4,4,11,91,21,0,24,thursday,friday,3
1204214,0,6418,1,105,5.81818181818182,3,11.3528508256314,0,97,2.04475524475524,0,0,0,0,0,0,42,21,1,0,24,tuesday,thursday,0
2071999,156,150355,57,512,24.769801980198,12,51.5217821758395,0,484,13.7871287128713,5,3,3,0,3,3,19,96,3,0,16,wednesday,thursday,0
367390,0,2678,100,110,11.8281750266809,6,15.4302000580234,0,96,4.55923159018143,2,9,6,3,6,3,30,53,19,0,24,friday,saturday,1
50469,21748,2456,32,47,5.80314960629921,3,8.1044260971055,0,42,2.48818897637795,1,5,3,2,3,1,47,246,4,0,24,friday,sunday,0
12301,0,87,18,5,0.813432835820895,0,1.20427045140028,0,4,0.41044776119403,0,1,1,0,1,1,24,41,11,0,24,monday,tuesday,0
17135,0,32,13,4,0.205607476635514,0,0.637435248784297,0,2,0.046728971962617,0,0,0,0,0,0,1,151,1,0,24,sunday,sunday,0
478,0,1,16,2,0.186046511627907,0,0.580930046362642,0,2,0.093023255813954,0,2,2,0,2,2,24,193,1,0,24,tuesday,wednesday,0
19465,0,1578,18,105,17.033033033033,12,17.1103674590727,0,93,6.73873873873874,2,26,0,3,26,-3,58,167,1,0,24,monday,wednesday,0
565299,0,53207,18,624,154.575835475578,129,121.403139984437,0,400,64.2724935732648,28,20,6,14,19,-8,28,162,37,0,24,tuesday,wednesday,0
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,35,1,1,34,0,70,99,94,0,24,sunday,wednesday,0
1426027,0,8025,1,216,9.51578947368421,2,28.1757877236896,0,173,3.5578947368421,0,23,0,5,22,-5,59,204,1,0,24,tuesday,friday,0
22042113,0,1207173,9,302,65.0974358974359,51,52.6343530560651,0,177,21.7641025641026,8,75,75,0,75,75,16,109,123,0,22,wednesday,thursday,5
798622,0,34668,5,1458,97.3144016227181,7,216.5536827221,0,1138,50.7910750507099,2,4,0,4,4,-4,40,2434,25,0,24,tuesday,thursday,0
313452,1,86759,8,1399,203.12610619469,123.5,235.272840163217,0,1316,77.1460176991151,28,64,4,60,60,-56,48,126,16,0,24,wednesday,friday,0
300536,272,28053,24,883,53.0130208333333,38,78.5796592719212,0,604,20.9375,8,61,61,0,61,61,14,37,185,0,24,saturday,sunday,6
14363,0,675,68,17,1.18257261410788,0,2.13055892865268,0,17,0.49792531120332,0,4,0,0,4,0,60,18,2,0,24,monday,wednesday,0
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,49,1,3,47,-2,63,158,62,0,24,saturday,tuesday,0
47872,72574,3957,45,15,2.13223140495868,1,2.88610850342796,0,13,0.925619834710744,0,8,0,0,8,0,66,0,51,0,24,friday,monday,0
257320,0,81826,20,1181,93.6965174129353,51,146.884943085684,0,663,36.4253731343284,18,59,59,0,59,59,23,98,70,0,24,monday,tuesday,14
101655,0,33,8,8,0.74798927613941,0,1.53800033116113,0,7,0.28686327077748,0,0,0,0,0,0,13,27,1,0,24,monday,tuesday,0
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,17,0,1,16,-1,67,159,1,0,24,tuesday,thursday,0
115804,0,22,46,45,8.76026490066225,7,7.2400292658861,0,40,3.25033112582781,1,8,8,0,8,8,6,8,148,0,24,saturday,sunday,4
86582,0,175,4,124,6.20748299319728,2,15.5125956653592,0,38,1.80952380952381,0,6,6,0,6,6,10,59,20,0,24,tuesday,wednesday,3
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,28,28,0,28,28,3,17,3,0,24,saturday,saturday,59
253349,0,1888,44,69,4.95289855072464,2,7.74114446870489,0,60,1.79891304347826,0,3,0,3,3,-3,47,63,4,0,24,monday,wednesday,0
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,167,5,7,155,-2,72,230,386,0,24,thursday,sunday,0
157959,0,175,18,66,13.5441860465116,9,13.5360552517837,0,53,4.92093023255814,1,3,0,3,3,-3,36,146,11,0,24,sunday,monday,0
867486,0,21963,4,526,31.2405594405594,15,50.9961005471565,0,417,12.4643356643357,2,7,7,0,7,7,21,0,16,0,24,monday,tuesday,0
441897,0,16175,18,1221,96.0758620689655,62,108.157553198619,0,982,37.3224137931034,14,212,67,145,197,-78,32,66,71,0,24,saturday,sunday,19
88853,0,3169,2,29,6.46653543307087,5,5.43472922026143,0,25,2.41732283464567,1,11,0,2,9,-2,69,129,3,0,24,wednesday,saturday,0
15064,0,0,5,8,0.935483870967742,0,1.54784936899386,0,6,0.393548387096774,0,0,0,0,0,0,71,0,12,0,24,tuesday,friday,0
572325,0,27248,24,361,32.2658079625293,17,44.7506317461263,0,238,10.3138173302108,3,115,1,19,103,-18,63,0,103,0,24,friday,sunday,3
6991,0,550,80,45,2.91866028708134,1,5.02891982127431,0,30,1.00318979266348,0,0,0,0,0,0,1,559,3,0,24,thursday,thursday,2
68,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,22,114,1,0,24,tuesday,wednesday,0
19465,0,1578,18,105,17.033033033033,12,17.1103674590727,0,93,6.73873873873874,2,35,3,32,33,-29,44,71,1,0,24,saturday,monday,1
209071,0,444,55,164,3.29100529100529,1,9.55933702650008,0,73,1.11640211640212,0,8,0,0,8,0,52,158,2,0,24,tuesday,thursday,0
155048,0,34292,18,1158,64.3824701195219,41,96.0014168817362,0,769,23.5617529880478,6,6,0,1,6,-1,59,102,13,0,24,sunday,wednesday,0
2516731,0,20529,21,141,9.32667617689016,4,15.199678611527,0,64,3.31811697574893,1,10,0,2,10,-2,52,75,186,0,24,sunday,wednesday,1
138542,0,1687,18,157,18.8957816377171,10,27.3909125694374,0,141,7.10669975186104,2,0,0,0,0,0,9,247,1,0,24,tuesday,wednesday,0
3608,0,420,18,103,1.8903743315508,0,7.67844844015451,0,9,0.564171122994652,0,1,1,0,1,1,8,538,2,0,24,saturday,saturday,1
1552629,0,64641,9,960,153.857318573186,113,146.809326720063,0,644,61.3148831488315,24,183,25,158,166,-133,45,131,178,0,24,friday,sunday,4
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,16,1,10,15,-9,49,82,33,0,24,sunday,tuesday,0
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,4,4,0,4,4,10,0,218,0,24,tuesday,tuesday,2
456478,0,3946,24,824,91.6995884773663,67,106.170006342395,0,575,36.4485596707819,11,159,159,0,159,159,17,129,38,0,24,thursday,friday,19
865437,0,23219,24,356,44.1444444444444,28.5,50.0881580839914,0,298,16.9314814814815,5,25,0,2,23,-2,68,129,3,0,24,sunday,wednesday,0
14691,0,4072,16,639,30.8850574712644,9,67.5523084314813,0,548,14.9109195402299,2.5,29,29,0,29,29,20,682,4,0,24,thursday,friday,4
175464,0,52814,8,547,146.717647058824,78,144.312048477042,0,427,70.3176470588235,19,30,30,0,30,30,10,239,3,0,24,saturday,sunday,16
1128745,0,52663,9,674,47.5766129032258,20,91.9445516715154,0,576,21.3145161290323,4,5,5,0,5,5,7,129,5,0,24,monday,monday,2
32745,1559,770,32,15,1.34186939820743,0,2.27262303416435,0,15,0.523687580025608,0,0,0,0,0,0,60,125,1,0,24,saturday,monday,0
684014,0,72208,9,965,61.6561314791403,30,105.365779520727,0,860,23.0290771175727,4,67,67,0,67,67,20,37,1,0,24,sunday,monday,0
2156275,114,47233,9,425,81.1328671328671,64,71.7491782816169,0,382,30.7356643356643,6,2,0,0,2,0,63,135,2,0,24,tuesday,thursday,0
4526533,0,111134,9,847,63.632582322357,29,103.316009213881,0,439,26.9826689774697,9,59,1,15,57,-14,53,70,24,0,24,friday,sunday,1
55157,1029,2727,35,38,1.72556390977444,1,4.08415522845619,0,31,0.789473684210526,0,1,0,0,1,0,57,9,4,0,24,tuesday,friday,0
1128745,0,52663,9,674,47.5766129032258,20,91.9445516715154,0,576,21.3145161290323,4,19,1,18,18,-17,37,97,2,0,1,wednesday,friday,0
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,20,0,2,20,-2,54,139,5,0,24,thursday,saturday,0
157959,0,175,18,66,13.5441860465116,9,13.5360552517837,0,53,4.92093023255814,1,8,8,0,8,8,10,107,15,0,24,sunday,monday,0
895296,209,35681,16,283,119.211009174312,117,59.9600131883773,0,184,42.2339449541284,26,168,2,17,149,-15,72,11,194,0,24,wednesday,saturday,0
6141231,108622,290050,36,1660,244.628733997155,163,248.1919773273,0,1425,90.7724039829303,42,222,222,0,222,222,14,127,2338,0,24,saturday,sunday,40
683375,21076,16319,31,448,50.9388111888112,25,73.5186201901984,0,351,17.6101398601399,4,12,4,8,11,-4,40,181,66,0,24,wednesday,friday,0
126533,0,6799,36,37,5.46491228070175,2,7.85077918198157,0,32,1.96491228070175,1,2,1,1,1,0,38,30,1,0,8,wednesday,friday,0
996915,0,86122,24,1419,160.475845410628,101.5,200.749881985118,0,1139,64.4371980676329,16.5,244,150,94,241,56,25,110,55,0,24,saturday,sunday,21
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,70,2,35,68,-33,50,14,11,0,24,wednesday,saturday,0
